seq_id,seq_type,hydration_count_ligand_3A_mean,hydration_count_ligand_3A_std,hydration_count_ligand_3A_min,hydration_count_ligand_3A_max,hydration_count_ligand_3A_early20_mean,hydration_count_ligand_3A_late20_mean,hydration_count_ligand_3A_drift20,hydration_count_ligand_3A_slope,hydration_count_ligand_3A_slope_per_ns,hydration_count_ligand_4A_mean,hydration_count_ligand_4A_std,hydration_count_ligand_4A_min,hydration_count_ligand_4A_max,hydration_count_ligand_4A_early20_mean,hydration_count_ligand_4A_late20_mean,hydration_count_ligand_4A_drift20,hydration_count_ligand_4A_slope,hydration_count_ligand_4A_slope_per_ns,hydration_count_ligand_5A_mean,hydration_count_ligand_5A_std,hydration_count_ligand_5A_min,hydration_count_ligand_5A_max,hydration_count_ligand_5A_early20_mean,hydration_count_ligand_5A_late20_mean,hydration_count_ligand_5A_drift20,hydration_count_ligand_5A_slope,hydration_count_ligand_5A_slope_per_ns,hydration_count_ligand_6A_mean,hydration_count_ligand_6A_std,hydration_count_ligand_6A_min,hydration_count_ligand_6A_max,hydration_count_ligand_6A_early20_mean,hydration_count_ligand_6A_late20_mean,hydration_count_ligand_6A_drift20,hydration_count_ligand_6A_slope,hydration_count_ligand_6A_slope_per_ns,hydration_count_ligand_8A_mean,hydration_count_ligand_8A_std,hydration_count_ligand_8A_min,hydration_count_ligand_8A_max,hydration_count_ligand_8A_early20_mean,hydration_count_ligand_8A_late20_mean,hydration_count_ligand_8A_drift20,hydration_count_ligand_8A_slope,hydration_count_ligand_8A_slope_per_ns,n_frames
pair_3104_binder,Binder,2.950285248573757,1.2894049473719467,0.0,6.0,2.440816326530612,3.0979591836734692,0.657142857142857,0.08316940499988036,0.00018090137030969157,6.902200488997555,2.476336921059254,0.0,15.0,4.061224489795919,8.428571428571429,4.36734693877551,5.06692258069654,0.011021038783461756,11.795436022819885,4.458781107697856,0.0,26.0,5.930612244897959,15.375510204081632,9.444897959183674,11.963309255114957,0.02602133606332781,16.413202933985332,6.549635332829427,2.0,36.0,7.844897959183673,22.26938775510204,14.424489795918369,18.65414970970748,0.04057455075520929,37.111654441727794,12.513910868848425,12.0,68.0,21.62857142857143,47.2734693877551,25.64489795918367,36.54019894395641,0.07947840988353759,1227
pair_3108_binder,Binder,2.538712306438468,1.17183434574104,0.0,6.0,2.142857142857143,2.9306122448979592,0.7877551020408164,0.44768761498212034,0.0009737631647245686,7.58679706601467,2.998710142769719,1.0,18.0,4.857142857142857,10.951020408163265,6.093877551020408,5.843855275837628,0.012710941328629965,13.590872045639772,5.063783691125268,3.0,29.0,7.910204081632653,19.918367346938776,12.008163265306123,11.896768952637323,0.02587660457343626,19.948655256723715,6.898009190447815,4.0,38.0,11.689795918367347,28.09795918367347,16.408163265306122,16.342178826565146,0.03554579407627004,46.795436022819885,11.513560073221504,13.0,75.0,30.926530612244896,57.689795918367345,26.76326530612245,27.925232751686398,0.06074003861160717,1227
seq1_nb,False Positive,2.6210268948655258,1.398210961376072,0.0,7.0,3.3836734693877553,1.6285714285714286,-1.7551020408163267,-2.5724218121580407,-0.0055952622341664815,6.450692746536268,2.3026448970113105,0.0,15.0,7.673469387755102,5.093877551020408,-2.5795918367346937,-3.4274985465463548,-0.007455135500916483,12.244498777506113,3.1806067766390766,3.0,23.0,14.061224489795919,10.526530612244898,-3.534693877551021,-5.007948201301339,-0.010892763896250874,18.48084759576202,3.778537157004361,7.0,31.0,20.102040816326532,16.64081632653061,-3.461224489795921,-5.54937362121007,-0.012070415706819076,38.665036674816626,5.366087032030861,22.0,61.0,37.57142857142857,37.40408163265306,-0.1673469387755091,-3.9855451048477675,-0.008668939869163166,1227
seq2_nb,False Positive,1.7938060309698451,0.8747256763298897,0.0,5.0,1.8693877551020408,1.8489795918367347,-0.020408163265306145,0.15674999800896763,0.00034094616206409496,4.896495517522412,1.834171460800876,0.0,11.0,3.9346938775510205,5.955102040816326,2.020408163265306,2.5032294545367657,0.005444762271966865,8.016299918500408,2.5325386951766857,1.0,15.0,6.653061224489796,9.428571428571429,2.775510204081633,3.6511233404745025,0.007941540707938018,11.364303178484107,3.0306982041939317,1.0,20.0,9.714285714285714,12.979591836734693,3.2653061224489797,4.56687877798396,0.009933395928186975,21.836185819070906,4.343640805116588,10.0,37.0,21.836734693877553,24.09795918367347,2.261224489795918,4.964583515844637,0.010798441578781154,1227
seq3_nb,False Positive,3.1964140179299103,1.2468915618350547,0.0,7.0,2.6489795918367345,3.8489795918367347,1.2000000000000002,0.8649442909137246,0.001881336141193528,9.952730236348819,2.583765116852016,3.0,19.0,7.542857142857143,11.571428571428571,4.0285714285714285,4.097449089301785,0.008912341684180066,17.00162999185004,4.054236692515311,6.0,32.0,12.179591836734694,20.122448979591837,7.942857142857143,8.393157219881655,0.018255915649552264,23.558272208638957,5.8252593001936415,11.0,40.0,16.281632653061223,27.591836734693878,11.310204081632655,11.907632025357792,0.025900232790337766,43.36348818255909,10.785826533476772,19.0,77.0,30.644897959183673,50.88979591836735,20.244897959183675,21.15007605743729,0.04600342807490441,1227
seq4_nb,False Positive,4.031784841075795,1.223833007395313,1.0,8.0,3.6530612244897958,5.077551020408163,1.424489795918367,1.3072720467016554,0.002843441102124319,14.617766911165445,3.3804814741415665,4.0,26.0,13.616326530612245,17.020408163265305,3.4040816326530603,3.0337440169476673,0.006598681929195578,25.967400162999184,4.386455407314495,13.0,41.0,24.208163265306123,29.60816326530612,5.399999999999999,4.908834608921417,0.01067718240113413,36.54767726161369,5.365527390009164,20.0,60.0,34.19183673469388,40.89387755102041,6.70204081632653,5.411387112445545,0.011770281919403035,72.64547677261614,7.487930108336028,48.0,109.0,70.95510204081633,76.42448979591836,5.469387755102034,2.6078940452203287,0.005672417716629315,1227
seq5_nb,False Positive,2.3015484922575387,1.228043367193187,0.0,7.0,2.1510204081632653,3.016326530612245,0.8653061224489798,1.344018540493617,0.0029233682229333697,7.41320293398533,2.9768881692711817,1.0,19.0,5.355102040816327,8.587755102040816,3.2326530612244895,5.80212323694082,0.01262017017279134,12.75794621026895,4.393919450477667,4.0,30.0,8.742857142857142,14.83265306122449,6.089795918367347,10.029116857673044,0.021814283540343753,18.593317033414834,6.191856865454587,7.0,38.0,12.130612244897959,21.771428571428572,9.640816326530613,15.17769565875298,0.03301293237357908,47.224123879380606,11.373605252559614,20.0,77.0,33.6204081632653,54.0,20.379591836734697,30.492438058982337,0.06632395445129384,1227
seq6_nb,False Positive,1.3121434392828035,0.8379006359692601,0.0,5.0,1.2081632653061225,1.3346938775510204,0.12653061224489792,0.23687710551675237,0.0005152302458221916,3.748166259168704,1.3795524397619252,1.0,10.0,3.4122448979591837,4.0,0.5877551020408163,0.5760136345898075,0.0012528844689283466,6.045639771801141,1.8478040829361082,2.0,14.0,5.889795918367347,6.110204081632653,0.2204081632653061,0.24740568479567995,0.0005381309076578147,9.246943765281173,2.431150739755362,4.0,18.0,8.779591836734694,9.534693877551021,0.7551020408163271,0.6355932878316062,0.0013824758843536844,28.02281988590057,4.379637353033585,13.0,41.0,24.881632653061224,29.79591836734694,4.914285714285715,5.26456041986891,0.011450919890960108,1227
seq7_nb,False Positive,2.898125509372453,1.372172409714504,0.0,8.0,1.7714285714285714,3.693877551020408,1.9224489795918367,2.6904024274666893,0.005851881299546904,12.430317848410757,4.833393095438008,2.0,28.0,6.946938775510204,16.681632653061225,9.73469387755102,12.79659613102586,0.0278338143143575,21.6919315403423,9.417922799815463,7.0,46.0,10.428571428571429,31.351020408163265,20.922448979591834,28.141371263827722,0.06121016044334469,30.9119804400978,15.161249394456954,8.0,64.0,13.077551020408164,47.159183673469386,34.08163265306122,46.590197749336966,0.10133811364728,65.13854930725347,31.94711459432331,19.0,127.0,29.791836734693877,101.08571428571429,71.29387755102042,99.8727969226603,0.2172328372434156,1227
pair_0052_nb,False Positive,1.8549307253463734,1.0021076684803396,0.0,6.0,0.9306122448979591,2.636734693877551,1.7061224489795919,2.2862069240142397,0.004972717616126674,4.895680521597392,1.7272557641966824,1.0,10.0,4.0653061224489795,4.526530612244898,0.4612244897959181,1.1048318374043307,0.0024031143826086588,8.89486552567237,2.613275251672479,1.0,16.0,6.9346938775510205,8.514285714285714,1.5795918367346937,2.9641853093666124,0.0064473851209714255,13.274653626731867,3.678883300301638,3.0,23.0,9.636734693877552,13.759183673469387,4.1224489795918355,6.220964774654957,0.013531190374453403,29.85248573757131,5.057477290428017,14.0,52.0,25.26530612244898,30.448979591836736,5.183673469387756,7.849103637217967,0.017072547334894987,1227
pair_0091_nb,False Positive,0.7424612876935616,0.8848161196173883,0.0,3.0,0.5836734693877551,0.7836734693877551,0.19999999999999996,0.7651856040394064,0.0016643515041640166,2.3007334963325183,1.749147968122585,0.0,10.0,2.906122448979592,1.910204081632653,-0.995918367346939,-0.29300032652931174,-0.000637303592233414,4.048899755501222,2.7514634195644403,0.0,15.0,5.208163265306123,3.5673469387755103,-1.6408163265306124,-0.22009668453286538,-0.00047873123335043786,6.432762836185819,3.8918973081101154,1.0,19.0,7.485714285714286,6.122448979591836,-1.3632653061224493,0.9145289615571485,0.0019891875183407196,17.65525672371638,5.599305288883524,5.0,35.0,17.10612244897959,18.069387755102042,0.9632653061224516,4.267984995579907,0.009283273508602303,1227
pair_0246_nb,False Positive,1.4376528117359413,0.802390702541791,0.0,4.0,1.220408163265306,1.4326530612244899,0.21224489795918378,0.10687861870136921,0.00023247116628900293,3.7579462102689485,1.6722262670533583,0.0,11.0,2.8,3.4,0.6000000000000001,0.012312544300470603,2.678095552032791e-05,6.784026079869601,2.33986167493648,1.0,15.0,4.681632653061224,6.355102040816327,1.6734693877551026,1.1703527312982334,0.0025456285618232328,10.19478402607987,2.718892611265637,4.0,20.0,7.6938775510204085,9.56734693877551,1.873469387755101,1.4360838782125296,0.003123619093447591,23.122249388753055,4.126332497403177,12.0,38.0,21.261224489795918,22.102040816326532,0.8408163265306143,0.5572899659931664,0.0012121587079786124,1227
pair_0269_nb,False Positive,3.3895680521597393,1.1707472488434585,0.0,7.0,2.6979591836734693,3.3469387755102042,0.6489795918367349,0.34782539442351734,0.0007565533320794268,6.430317848410758,1.6231797343207663,2.0,12.0,5.077551020408163,6.43265306122449,1.3551020408163268,1.2185755357868133,0.002650517750487909,9.568052159739201,2.051311553861064,4.0,17.0,7.6571428571428575,9.485714285714286,1.8285714285714283,1.6581317744877044,0.0036065943980156784,13.533822330888345,2.729199525788335,7.0,21.0,11.0,12.946938775510205,1.9469387755102048,1.5096644712216187,0.003283663885201998,24.907905460472698,3.741722003431639,14.0,38.0,21.877551020408163,23.616326530612245,1.738775510204082,2.0894292108344006,0.00454470736451202,1227
pair_0272_nb,False Positive,1.9690301548492257,0.8775118311228697,0.0,5.0,1.6081632653061224,2.5346938775510206,0.9265306122448982,1.1336460581540742,0.0024657880547125045,3.312958435207824,1.1354206631099102,0.0,8.0,2.440816326530612,3.836734693877551,1.3959183673469386,2.010544507538048,0.004373125628141488,5.332518337408313,1.808323713352155,1.0,12.0,3.5877551020408163,6.0081632653061225,2.4204081632653063,3.305878324028576,0.007190599943509679,8.743276283618583,2.672588986404855,3.0,18.0,5.383673469387755,10.057142857142857,4.673469387755102,6.122926339765694,0.013317947449191288,24.69926650366748,5.156240973604274,11.0,39.0,17.008163265306123,27.220408163265308,10.212244897959184,12.26563557735957,0.026678924583707613,1227
pair_0276_nb,False Positive,2.2102689486552567,1.0124532694688406,0.0,6.0,2.3877551020408165,1.9673469387755103,-0.4204081632653063,-0.5842804010735646,-0.001270865472699434,4.28280358598207,1.5221449166359307,1.0,10.0,4.2122448979591836,3.9673469387755103,-0.2448979591836733,-0.27664996854168833,-0.0006017400077035084,7.02200488997555,2.2457795004782337,1.0,15.0,7.322448979591837,6.351020408163265,-0.9714285714285715,-1.0361412199453668,-0.002253705753007865,10.897310513447433,2.8492497653776843,4.0,22.0,11.893877551020408,9.820408163265306,-2.073469387755102,-1.833947898664416,-0.0039890111988350515,30.6519967400163,5.3148929326069165,18.0,51.0,29.461224489795917,30.86530612244898,1.4040816326530638,4.653186050030661,0.010121122457924223,1227
pair_0288_nb,False Positive,1.2518337408312958,0.7634602383360073,0.0,4.0,0.47346938775510206,1.5551020408163265,1.0816326530612246,1.2716644234368402,0.0027659911330872007,2.162999185004075,1.1608248770905798,0.0,8.0,1.2612244897959184,2.6530612244897958,1.3918367346938774,1.9012368293207393,0.004135371026255007,4.662591687041565,1.6627450909620831,0.0,11.0,3.7510204081632654,5.591836734693878,1.8408163265306126,2.760024848084229,0.00600331668968837,8.475957620211899,1.8284273284304924,3.0,15.0,7.995918367346939,9.008163265306122,1.0122448979591825,1.6413832100220604,0.003570164676502578,27.8720456397718,3.7775244871980305,18.0,39.0,29.09795918367347,29.975510204081633,0.8775510204081627,1.0859329579573616,0.002362007521386318,1227
pair_0351_nb,False Positive,0.7465362673186634,0.8603238426373837,0.0,5.0,1.7551020408163265,0.673469387755102,-1.0816326530612246,-1.1345061841466029,-0.002467658910596201,2.537082314588427,1.625254730128353,0.0,8.0,3.179591836734694,3.5795918367346937,0.3999999999999999,0.49282830133080596,0.001071948453139337,6.019559902200489,2.2376220354544,1.0,15.0,6.812244897959184,7.546938775510204,0.7346938775510203,0.4353193217747263,0.0009468609500265934,11.089649551752242,2.6750284370076733,4.0,22.0,11.4,12.542857142857143,1.1428571428571423,1.2736395275678343,0.0027702871725238374,36.027709861450695,4.918161365610436,23.0,56.0,34.6204081632653,37.76734693877551,3.1469387755102076,1.4605974689996264,0.0031769384861329557,1227
pair_0502_nb,False Positive,2.363488182559087,0.9562066245671242,0.0,6.0,2.8448979591836734,2.2816326530612243,-0.5632653061224491,-0.6094868711324195,-0.0013256919437355514,6.9535452322738385,1.9172685164505416,2.0,14.0,8.175510204081633,6.7673469387755105,-1.408163265306122,-1.3728566536320412,-0.002986093863256208,13.10513447432763,2.471259021518345,6.0,22.0,14.33469387755102,13.355102040816327,-0.9795918367346932,-1.4578737366899486,-0.003171014109167914,20.496332518337407,3.2327195280650725,10.0,30.0,20.09387755102041,21.90612244897959,1.8122448979591823,0.8560881788424923,0.0018620732546873152,44.992665036674815,5.779494284560985,24.0,64.0,40.35510204081633,46.97551020408163,6.620408163265303,4.171746453971312,0.009073945522504215,1227
pair_0506_nb,False Positive,3.550122249388753,1.1934579489222203,0.0,7.0,3.5387755102040814,3.8244897959183675,0.28571428571428603,0.2921800211845848,0.0006355193500480358,9.321923390383049,2.046692177101041,3.0,15.0,8.269387755102041,10.142857142857142,1.873469387755101,1.8587800546339295,0.004043023501106968,13.646291768541158,2.5123153271054925,6.0,22.0,11.816326530612244,15.342857142857143,3.5265306122448994,3.3431504503715277,0.007271670365136544,17.686226568867156,2.986822079755607,9.0,29.0,14.83265306122449,19.975510204081633,5.142857142857144,4.839204224174318,0.010525729688253004,32.10594947025265,6.353625957735683,13.0,51.0,24.06122448979592,36.204081632653065,12.142857142857146,11.122177711587007,0.02419179491372923,1227
pair_0647_nb,False Positive,2.025264873675632,1.1764521931501388,0.0,6.0,1.1510204081632653,1.9918367346938775,0.8408163265306121,1.0685074424790746,0.0023241053670017926,7.2110839445802775,2.393677024393597,1.0,14.0,4.371428571428571,7.591836734693878,3.220408163265307,3.5361452020101467,0.007691452315410871,13.579462102689487,4.171448188311237,2.0,24.0,6.8244897959183675,15.020408163265307,8.19591836734694,9.142565883261788,0.01988595080644217,19.67155664221679,6.127591834027824,4.0,32.0,9.208163265306123,22.43265306122449,13.224489795918366,14.63222446102753,0.031826480611261636,44.18826405867971,13.383245342991852,11.0,72.0,21.142857142857142,52.926530612244896,31.783673469387754,35.802226770625104,0.07787325018080501,1227
pair_0777_nb,False Positive,0.46373268133659334,0.606361349897849,0.0,4.0,0.27755102040816326,0.9795918367346939,0.7020408163265306,0.8288110350979192,0.0018027428713385974,1.850040749796251,1.094703667189825,0.0,7.0,1.5346938775510204,2.1142857142857143,0.5795918367346939,0.35553467183804116,0.0007733217440740436,3.9486552567237165,1.4712028690724706,0.0,10.0,3.36734693877551,4.791836734693877,1.424489795918367,0.9052826071374531,0.0019690758175909804,6.778321108394458,1.8072802472221687,2.0,16.0,5.983673469387755,8.6,2.6163265306122447,2.1151692775738087,0.004600694459105616,23.560717196414018,3.9949261390484367,13.0,37.0,21.351020408163265,28.208163265306123,6.857142857142858,6.187268542484648,0.013457897862935614,1227
pair_0827_nb,False Positive,1.256723716381418,0.7005249105037088,0.0,3.0,0.8530612244897959,1.7714285714285714,0.9183673469387754,1.3967729347021018,0.0030381140504667785,2.6161369193154034,1.8650914201998194,0.0,10.0,1.5020408163265306,5.8244897959183675,4.322448979591837,4.81657813209305,0.010476515784867973,4.10839445802771,2.8990884014038434,1.0,14.0,2.6040816326530614,9.465306122448979,6.861224489795918,7.598201699545248,0.016526811744524732,5.579462102689487,3.8378930867792955,2.0,17.0,3.9306122448979592,12.738775510204082,8.808163265306122,9.675485612799946,0.02104510193104937,12.41401792991035,6.133776176272461,4.0,32.0,9.861224489795918,23.571428571428573,13.710204081632655,14.64894913310449,0.031862858364555734,1227
pair_1824_nb,False Positive,2.1768541157294212,0.9084510657960496,0.0,5.0,1.9510204081632654,2.216326530612245,0.26530612244897944,0.11361627230951804,0.0002471262040446283,5.252648736756316,1.6547279552952159,1.0,11.0,3.9306122448979592,5.555102040816327,1.6244897959183677,2.2598536192986787,0.004915396670578965,7.807660961695191,2.321124419603481,1.0,15.0,5.2693877551020405,8.722448979591837,3.4530612244897965,3.5830459609916874,0.007793465929291339,10.15240423797881,2.8920401125556294,1.0,21.0,6.653061224489796,11.23265306122449,4.579591836734694,4.522868998032859,0.00983767046880448,20.509372453137733,4.503972910422872,4.0,38.0,15.216326530612244,22.63673469387755,7.420408163265305,8.611923894777918,0.018731753985378834,1227
pair_1939_nb,False Positive,1.6748166259168704,0.9369929854163819,0.0,5.0,2.236734693877551,1.3673469387755102,-0.869387755102041,-0.6731521228387343,-0.0014641699246084488,3.0277098614506928,1.4196943622057498,0.0,9.0,4.383673469387755,2.942857142857143,-1.4408163265306122,-1.308745410670341,-0.0028466458089621343,4.515077424612877,2.1712485690331857,0.0,13.0,6.746938775510204,5.159183673469387,-1.5877551020408163,-1.6054570215748274,-0.0034920217978789063,6.399348003259984,2.654257928211269,1.0,17.0,8.812244897959184,7.6938775510204085,-1.1183673469387756,-1.2794453780174084,-0.0027829154497387913,14.776691116544418,4.265134457010219,6.0,33.0,15.269387755102041,19.073469387755104,3.8040816326530624,2.6164554844978225,0.005691039661767966,1227
pair_0822_nb,False Positive,3.3903830480847597,1.2868865658589588,0.0,7.0,2.163265306122449,3.3387755102040817,1.1755102040816325,1.309924101845288,0.0028492095744323846,7.276283618581907,2.1986399910742653,1.0,15.0,4.755102040816326,7.73469387755102,2.979591836734694,3.5356195694591563,0.007690309014593052,10.857375713121435,2.963241351474329,2.0,19.0,6.820408163265306,11.461224489795919,4.640816326530613,5.3182227248472875,0.0115676405108152,14.493072534637326,3.996401306659115,4.0,28.0,8.657142857142857,14.987755102040817,6.33061224489796,6.866592865732745,0.014935492910783553,29.34474327628362,7.616156934437825,9.0,52.0,18.922448979591838,27.885714285714286,8.963265306122448,7.978592419741484,0.017354197759089685,1227
pair_0865_nb,False Positive,2.8467807660961695,1.086028476464589,0.0,7.0,2.526530612244898,2.6653061224489796,0.13877551020408152,-0.09522709715441634,-0.00020712799816077518,5.248573757131214,1.6853520630014451,1.0,11.0,4.302040816326531,5.595918367346939,1.2938775510204081,1.1717703463599936,0.0025487120094834035,8.497147514262428,2.6025409213282695,1.0,18.0,6.3061224489795915,10.46938775510204,4.163265306122449,4.972324649777399,0.010815279281734425,13.23797881010595,3.6275804616949516,3.0,25.0,9.706122448979592,16.29795918367347,6.591836734693878,7.935371088616873,0.01726018725093392,32.77913610431948,5.272458146026956,18.0,51.0,28.383673469387755,35.40408163265306,7.020408163265305,9.520328440703073,0.020707620316918047,1227
pair_0867_nb,False Positive,1.2224938875305624,1.0182760127115325,0.0,5.0,1.873469387755102,0.8938775510204081,-0.979591836734694,-1.6060463671623013,-0.0034933036806140314,3.176039119804401,2.790129235222607,0.0,16.0,5.612244897959184,1.8,-3.812244897959184,-5.785589703973302,-0.012584208165249166,6.319478402607987,4.909678453343174,0.0,25.0,11.46938775510204,3.7714285714285714,-7.697959183673469,-11.305599579493958,-0.024590754930927588,11.150774246128769,5.980210966046595,2.0,33.0,16.983673469387757,8.236734693877551,-8.746938775510205,-13.262545495090112,-0.028847298521131298,34.61776691116545,5.930577229625961,20.0,60.0,35.84897959183674,31.546938775510203,-4.302040816326535,-7.1155356275335855,-0.015476967107196496,1227
pair_1860_nb,False Positive,3.069274653626732,1.4351256740932155,0.0,7.0,1.2775510204081633,3.6408163265306124,2.3632653061224493,2.086928474152416,0.004539268024257568,6.409942950285249,2.7192451095433605,1.0,13.0,2.0040816326530613,7.542857142857143,5.538775510204081,5.376631651043698,0.011694685483509949,8.41075794621027,3.5915070056178107,1.0,18.0,2.5183673469387755,9.555102040816326,7.03673469387755,6.500959677612033,0.014140205932815736,11.08557457212714,4.657811018061254,1.0,22.0,3.4244897959183676,12.33061224489796,8.906122448979593,8.19985186719018,0.01783545811243105,23.732681336593316,7.823872079093994,3.0,46.0,11.595918367346938,25.473469387755102,13.877551020408164,12.335273926236221,0.0268303946193284,1227
pair_1965_nb,False Positive,3.404237978810106,1.2008886829251322,0.0,8.0,3.1714285714285713,3.742857142857143,0.5714285714285716,0.8417766380223471,0.0018309442915113588,9.294213528932355,2.6414026731160773,3.0,20.0,8.126530612244897,10.555102040816326,2.428571428571429,2.352102131997485,0.005116045964105454,15.74083129584352,3.5272353252935313,6.0,31.0,13.96734693877551,18.473469387755102,4.506122448979593,4.242101574508415,0.009226974604694758,21.82640586797066,4.615803656833052,10.0,41.0,20.420408163265307,26.146938775510204,5.726530612244897,6.0165653894857565,0.01308660226098044,41.60146699266504,9.563501887126913,19.0,77.0,43.42040816326531,50.755102040816325,7.334693877551018,7.887729665586195,0.01715656262226471,1227
pair_0341_nb,False Positive,2.025264873675632,0.9277997515114406,0.0,5.0,2.1510204081632653,1.9918367346938775,-0.1591836734693879,-0.22177711587012094,-0.00048238633141951267,4.111654441727791,1.6576864853422872,0.0,10.0,4.571428571428571,4.395918367346939,-0.17551020408163254,-0.45977716365489807,-0.0010000590835343084,8.013854930725346,2.7428152370799017,1.0,19.0,8.66530612244898,9.228571428571428,0.5632653061224477,-0.30569514904868433,-0.0006649160392576078,13.770171149144254,3.7535300705160033,3.0,28.0,15.057142857142857,15.318367346938775,0.26122448979591795,-1.2380398684325773,-0.0026928545262263825,40.00488997555012,5.785909496723574,24.0,57.0,41.51020408163265,42.546938775510206,1.0367346938775555,-2.4259136847638207,-0.005276593115310112,1227
pair_0450_nb,False Positive,3.1466992665036675,1.187270891390446,0.0,8.0,2.522448979591837,2.820408163265306,0.2979591836734694,0.18521379705805052,0.0004028576336227311,8.232273838630807,2.0647232934997937,3.0,15.0,8.76734693877551,6.3061224489795915,-2.461224489795919,-2.6361746692895216,-0.005733930765175682,13.246943765281173,2.8619665472573317,6.0,26.0,15.081632653061224,10.208163265306123,-4.873469387755101,-5.647284630026362,-0.012283381468246538,18.202118989405054,3.4081108599579446,9.0,31.0,20.240816326530613,14.70204081632653,-5.538775510204083,-6.887650024290595,-0.014981294234454802,31.25672371638142,4.780609096422267,20.0,52.0,33.02448979591837,28.089795918367347,-4.934693877551023,-7.4539713132053205,-0.01621309692921223,1227
pair_0549_nb,False Positive,1.264873675631622,0.7718118985212916,0.0,4.0,1.363265306122449,1.0775510204081633,-0.2857142857142856,-0.10325493975135966,-0.00022458931974194646,2.89160554197229,1.232731919186878,0.0,8.0,2.820408163265306,2.6285714285714286,-0.19183673469387763,0.11605329595501856,0.00025242696238176964,5.860635696821516,1.6397588389279325,0.0,13.0,5.093877551020408,6.069387755102041,0.9755102040816332,1.4441674697163982,0.00314120167420641,10.23960880195599,2.573698547876625,1.0,20.0,8.2,11.10204081632653,2.902040816326531,3.5338833892149775,0.0076865326573463295,32.51915240423798,5.692636682857586,12.0,50.0,24.8734693877551,35.4734693877551,10.600000000000001,11.768450897159187,0.025597500591972147,1227
pair_0567_nb,False Positive,3.128769356153219,1.0642192946919418,0.0,6.0,2.840816326530612,3.273469387755102,0.4326530612244901,0.6810684676218314,0.0014813887278343253,6.550937245313773,1.609761994022235,2.0,14.0,6.089795918367347,6.669387755102041,0.5795918367346937,0.6881087581532777,0.0014967020296971774,10.469437652811736,2.248897930221502,2.0,19.0,9.640816326530611,12.085714285714285,2.444897959183674,2.957774185070444,0.006433440315542018,14.45558272208639,3.513430890820986,3.0,29.0,12.926530612244898,18.612244897959183,5.685714285714285,6.434761832705493,0.013996219320729735,26.614506927465364,7.227396361879733,7.0,55.0,22.885714285714286,36.21224489795918,13.326530612244895,16.265810788209894,0.03537968632563328,1227
pair_0584_nb,False Positive,2.154034229828851,0.8601887221913131,0.0,6.0,2.0816326530612246,2.0653061224489795,-0.016326530612245094,-0.29151103430150604,-0.0006340642399162718,7.311328443357783,2.3876673995662308,1.0,16.0,6.110204081632653,6.636734693877551,0.5265306122448976,0.22113202137572363,0.0004809831895067404,14.329258353708232,3.448890969603624,4.0,28.0,11.869387755102041,12.73469387755102,0.8653061224489793,0.4588692528850044,0.0009980842912126304,22.614506927465364,4.388309818334156,10.0,38.0,18.963265306122448,20.889795918367348,1.9265306122448997,1.4977580975287323,0.003257766389404527,54.136919315403425,7.369124200838083,34.0,82.0,47.10204081632653,52.089795918367344,4.987755102040815,4.262513638571875,0.009271372786453232,1227
pair_0602_nb,False Positive,2.091279543602282,1.256045427128099,0.0,5.0,0.9061224489795918,1.1918367346938776,0.2857142857142858,0.6937871825298854,0.0015090531430775097,4.373268133659332,2.253141100891127,0.0,11.0,1.620408163265306,3.5918367346938775,1.9714285714285715,3.4782619083647264,0.007565550643533932,6.881825590872046,3.0765650347326057,0.0,15.0,2.3591836734693876,6.375510204081633,4.016326530612245,5.791029204463098,0.012596039596439582,10.084759576202119,4.017198661865711,0.0,24.0,3.763265306122449,9.714285714285714,5.951020408163265,7.4716915014773475,0.01625164002496432,21.801955990220048,6.26401446236335,5.0,45.0,12.771428571428572,23.518367346938774,10.746938775510202,9.076216719893598,0.01974163506230255,1227
pair_0684_nb,False Positive,2.2510187449062755,1.0653795565363684,0.0,6.0,2.836734693877551,1.8571428571428572,-0.9795918367346936,-1.3440981817892217,-0.002923541450330008,5.127954360228199,1.977648362164462,1.0,12.0,6.130612244897959,4.885714285714286,-1.2448979591836729,-1.7617212076806057,-0.0038319112728235037,8.534637326813366,2.498781759186084,1.0,17.0,9.93469387755102,8.212244897959184,-1.7224489795918352,-1.9068754330495457,-0.00414763552593702,11.97881010594947,2.8544492019904357,4.0,25.0,13.83673469387755,11.387755102040817,-2.448979591836734,-2.8656769908332858,-0.006233120154069138,24.599837000814997,5.629596372001688,12.0,44.0,29.926530612244896,22.20408163265306,-7.722448979591835,-10.175242706848355,-0.022132121167696257,1227
pair_0736_nb,False Positive,1.8932355338223308,1.0273417224144399,0.0,7.0,0.49387755102040815,2.746938775510204,2.253061224489796,2.513566894706242,0.005467247188050556,3.015484922575387,1.8968308375123464,0.0,12.0,0.7836734693877551,5.216326530612245,4.4326530612244905,5.330630838702481,0.011594629339211494,4.266503667481663,2.783970489721355,0.0,16.0,1.2693877551020407,7.869387755102041,6.6000000000000005,8.076399894873488,0.017566938324901554,6.0423797881010595,3.095043787751643,0.0,19.0,2.5142857142857142,9.885714285714286,7.371428571428572,8.973535197470598,0.0195182929798164,15.885085574572127,4.518980803551221,5.0,32.0,11.073469387755102,19.514285714285716,8.440816326530614,10.306356171802198,0.02241730543078238,1227
